Date,VIX,VXD,VXN,HS&P500,HDJIA,HNASDAQ
19/12/2012,17.360001,16.03,19.27,13.30389606,12.55475034,16.18362814
20/12/2012,17.67,16.37,19.32,11.50312144,10.60374177,14.40053815
21/12/2012,17.84,16.47,20.16,11.27820633,10.58125393,14.04368148
24/12/2012,17.84,16.47,20.15,11.28963131,10.64179624,14.00200233
26/12/2012,19.48,17.95,21.18,11.37451563,10.65549652,14.18493215
27/12/2012,19.469999,18.01,21.57,11.32122307,10.57961922,13.99727611
28/12/2012,22.719999,16.6,23.32,11.05932939,10.31861971,13.89147508
31/12/2012,18.02,17.22,20.56,12.09156418,10.94864646,15.13461987
02/01/2013,14.68,13.92,16.95,14.08709525,12.85592929,17.73688511
03/01/2013,14.56,13.74,17.11,12.87142323,11.94270298,16.34317377
04/01/2013,13.83,13.06,15.51,12.94699884,11.97916349,16.36342224
07/01/2013,13.79,13.09,16.55,12.96116935,11.97934823,16.35052809
08/01/2013,13.62,12.83,16.43,12.43468822,11.38976047,15.76966401
09/01/2013,13.81,12.83,16.08,12.44459573,11.42960314,15.742595
10/01/2013,13.49,12.67,16.08,12.54678669,11.38899645,15.80060529
11/01/2013,13.36,12.36,15.87,12.33846837,11.13775844,15.58834462
14/01/2013,13.52,12.55,16.13,12.2792203,11.11499209,15.56196705
15/01/2013,13.55,12.35,16.12,12.28348648,11.13040891,15.6184745
16/01/2013,13.42,12.52,15.32,12.20638596,11.06171536,15.65482491
17/01/2013,13.57,12.64,15.07,12.30548915,11.20599002,15.70421895
18/01/2013,12.46,11.47,14.17,12.3364088,11.11116733,15.36786081
22/01/2013,12.43,11.32,14.08,12.36590668,11.15555357,15.23734878
23/01/2013,12.46,11.31,14.28,12.34462912,11.10079273,15.23365213
24/01/2013,12.69,11.46,14.17,12.34423928,11.13813865,15.74505668
25/01/2013,12.89,11.75,14.06,12.29912755,11.10237626,15.34980698
28/01/2013,13.57,12.46,14.39,12.31011916,11.10605026,15.34027751
29/01/2013,13.31,12.23,14.02,12.26263995,11.08877986,15.17811
30/01/2013,14.32,13.15,14.38,12.25614951,11.09858901,14.92071355
31/01/2013,14.28,13.31,14.83,11.78679798,10.92479665,14.39771362
01/02/2013,12.9,12.07,13.89,11.67622157,11.07614524,14.1108267
04/02/2013,14.67,13.65,15.73,11.94487631,11.19212575,14.91193386
05/02/2013,13.72,13.16,14.83,12.21737922,11.30700597,15.48839657
06/02/2013,13.41,12.78,14.02,11.91222342,10.99746312,15.20065468
07/02/2013,13.5,12.91,14.77,11.90271557,10.97384756,15.1836004
08/02/2013,13.02,12.66,14.14,11.93475636,11.0076061,15.32211621
11/02/2013,12.94,12.35,14.11,11.93082406,11.00939431,15.31533032
12/02/2013,12.64,12.02,13.06,11.50225335,10.48421628,15.08559446
13/02/2013,12.98,12.19,14.41,10.40292416,9.830232672,13.86076327
14/02/2013,12.66,11.72,13.66,7.352065272,7.081235876,10.26519531
15/02/2013,12.46,11.56,13.47,7.333431999,7.068548576,10.17965539
19/02/2013,12.31,11.47,13.42,7.504146856,7.093130891,10.32387604
20/02/2013,14.68,13.31,15.28,8.271478561,7.354682658,11.24793828
21/02/2013,15.22,13.68,16.49,8.418519121,7.32143826,11.62966121
22/02/2013,14.17,12.71,15.68,8.760324202,7.62093396,11.91344018
25/02/2013,18.99,16.72,19.35,10.00274777,8.665729587,12.39458707
26/02/2013,16.870001,14.81,17.91,10.15825373,8.994583611,12.45439782
27/02/2013,14.73,13.15,16.34,10.80376047,9.699928331,12.7459338
28/02/2013,15.51,13.7,16.3,10.80171053,9.691413898,12.67766213
01/03/2013,15.36,13.61,15.64,10.82253741,9.705299008,12.65309501
04/03/2013,14.01,12.77,15.39,10.78138568,9.565609745,12.64563753
05/03/2013,13.48,12.38,14.6,11.08837665,9.842134058,13.30958687
06/03/2013,13.53,12.44,14.6,11.01833978,9.790384925,13.32395379
07/03/2013,13.06,12.04,14.23,11.02225442,9.710477158,13.23634252
08/03/2013,12.59,11.64,13.72,11.0985071,9.758358657,12.60918303
11/03/2013,11.56,10.68,12.41,11.02600271,9.698147611,12.55627297
12/03/2013,12.27,10.84,12.84,11.03496788,9.693878615,12.59336522
13/03/2013,11.83,10.54,12.65,10.94191858,9.575579118,12.59470764
14/03/2013,11.3,10.22,12.33,11.00387404,9.679030854,12.61581828
15/03/2013,11.3,10.08,12.03,10.98878301,9.636091372,12.61923458
18/03/2013,13.36,11.78,13.69,10.71518216,9.200817717,12.1633346
19/03/2013,14.39,12.59,14.45,10.20412243,8.801149218,11.07199884
20/03/2013,12.67,11.59,13.42,9.938699264,8.626958941,10.42809615
21/03/2013,13.99,12.55,14.24,10.22324318,8.811934299,10.87252273
22/03/2013,13.57,12.28,13.88,10.41942332,8.95469343,11.20551416
25/03/2013,13.74,12.53,14.35,10.33501052,8.988921559,10.84165296
26/03/2013,12.77,11.7,13.42,10.57698687,9.254030318,10.98501247
27/03/2013,13.15,12.13,13.57,10.56825232,9.225627174,10.91894131
28/03/2013,12.7,11.69,13.28,10.63206675,9.255101788,10.89321096
01/04/2013,13.58,12.26,14.48,10.70896159,9.253689456,11.11504046
02/04/2013,12.78,11.56,14.02,10.80913079,9.420455209,11.35777306
03/04/2013,14.21,12.67,14.94,11.02989817,9.610824658,11.50092641
04/04/2013,13.89,12.6,15.26,10.49337644,9.413612428,10.59891217
05/04/2013,13.92,12.54,15.52,10.40784451,9.397878876,10.44195804
08/04/2013,13.19,12.12,14.89,10.25649868,9.10869679,10.18371771
09/04/2013,12.84,11.86,14.46,8.836898504,8.019696367,9.62533273
10/04/2013,12.36,11.7,13.71,9.350707219,8.052382818,11.07880598
11/04/2013,12.24,11.47,14.09,8.65400487,7.280579406,10.66015316
12/04/2013,12.06,11.11,13.88,8.689364286,7.267873721,10.659621
15/04/2013,17.27,15.16,17.16,10.9250753,8.897471916,12.18745232
16/04/2013,13.96,12.51,15.72,11.60887813,9.398683598,12.84447677
17/04/2013,16.51,14.65,18.2,12.0134528,9.435327954,13.44537985
18/04/2013,17.559999,15.48,18.75,12.16536642,9.533484993,14.06023483
19/04/2013,14.97,13.59,17.17,12.42155152,9.511871571,14.61992967
22/04/2013,14.39,13.16,16.13,12.42712991,9.421294156,14.93452027
23/04/2013,13.48,12.23,15.72,12.75405256,9.844760922,15.13959453
24/04/2013,13.61,12.49,15.4,12.73501894,9.88121608,15.09723184
25/04/2013,13.62,12.48,15.32,12.78292232,9.892500037,15.16867404
26/04/2013,13.61,12.2,15.48,12.69059074,9.751315475,15.16484716
29/04/2013,13.71,12.36,15.32,12.85179824,9.960720544,15.3806612
30/04/2013,13.52,12.21,15.34,12.77250325,9.891925482,15.50204976
01/05/2013,14.49,13.02,16,13.03538855,10.25662504,15.55767109
02/05/2013,13.59,12.25,15.19,13.17529012,10.5154307,15.9001238
03/05/2013,12.85,11.67,14.66,13.30970441,10.72693832,15.92519118
06/05/2013,12.66,11.7,14.6,13.15790573,10.57194315,15.72842643
07/05/2013,12.83,11.7,14.27,13.20951441,10.62900234,15.68632076
08/05/2013,12.66,11.66,14.49,13.07055048,10.43185238,15.65871147
09/05/2013,13.13,11.9,14.49,13.11305343,10.41947638,15.67001603
10/05/2013,12.59,11.64,14.34,13.12016243,10.38982077,15.76502767
13/05/2013,12.55,11.45,14.59,13.05594621,10.40191006,15.60785236
14/05/2013,12.77,11.78,14.78,13.2985357,10.52078731,15.47550334
15/05/2013,12.81,11.76,13.88,13.02710521,10.35087715,15.26389489
16/05/2013,13.07,11.89,13.72,13.05514854,10.32261317,15.26717297
17/05/2013,12.45,11.45,13.3,13.33413498,10.54583539,15.34619853
20/05/2013,13.02,11.83,13.53,13.21000977,10.50827573,15.29148152
21/05/2013,13.37,12.2,14.41,13.1794659,10.48741038,15.17847809
22/05/2013,13.82,12.34,14.73,12.92161411,10.28637412,14.33409906
23/05/2013,14.07,12.57,14.89,12.90837935,10.21519707,14.35329254
24/05/2013,13.99,12.61,14.48,12.88316052,10.21649683,14.35095132
28/05/2013,14.48,13.09,14.99,11.18246203,9.03106383,13.19889238
29/05/2013,14.83,13.37,15.18,10.58421277,8.70591297,12.60690835
30/05/2013,14.53,13.21,14.99,9.793540449,8.282270226,11.33327986
31/05/2013,16.299999,14.23,15.99,10.45639068,9.033634576,10.92815662
03/06/2013,16.280001,14.2,16.79,10.28202095,9.413395777,10.17966465
04/06/2013,16.27,14.46,16.84,10.31724595,9.516865486,9.840998995
05/06/2013,17.5,15.62,17.49,10.64314437,9.927397402,10.13539623
06/06/2013,16.629999,14.97,17.4,10.92390347,10.011731,10.21745065
07/06/2013,15.14,13.59,15.88,11.48018707,10.76978631,10.86597409
10/06/2013,15.44,13.91,15.86,11.46820625,10.76881824,10.83466386
11/06/2013,17.07,15.17,16.88,11.65511611,10.79380099,10.90678629
12/06/2013,18.59,16.69,18.7,11.88306394,11.0563003,11.2052146
13/06/2013,16.41,14.85,17.13,12.34058539,11.27413866,11.69673116
14/06/2013,17.15,15.48,17.28,12.15583818,11.16082511,11.21395223
17/06/2013,16.799999,15.16,16.95,11.96880985,11.01233253,11.04260318
18/06/2013,16.610001,14.77,16.47,12.16740159,11.32441651,11.25528839
19/06/2013,16.639999,14.87,15.12,12.72259023,11.85672344,11.79621887
20/06/2013,20.49,18.22,20.06,14.59344714,13.62915369,13.51900813
21/06/2013,18.9,16.77,19.44,14.57482314,13.64618188,13.55816645
24/06/2013,20.110001,17.74,19.83,14.94144386,13.90118876,13.74773535
25/06/2013,18.469999,16.61,18.8,15.19286795,14.03376259,13.87289135
26/06/2013,17.209999,15.33,17.38,15.16274468,14.14108511,14.080602
27/06/2013,16.860001,14.89,16.72,15.19673128,14.26833958,14.12628656
28/06/2013,16.860001,15.21,16.47,15.17821071,14.41693656,14.125419
01/07/2013,16.370001,14.92,16.16,14.96392978,14.28798954,13.94494632
02/07/2013,16.440001,14.91,15.94,14.96335776,14.30715118,13.92580247
03/07/2013,16.200001,14.7,15.8,14.95693553,14.31449876,13.96458795
05/07/2013,14.89,13.47,14.91,15.05663188,14.51628943,13.88463092
08/07/2013,14.78,13.33,14.77,15.10962205,14.61368055,13.86770236
09/07/2013,14.35,13.26,14.26,15.25338211,14.68356428,13.98108025
10/07/2013,14.21,12.93,13.95,15.14235648,14.54585027,13.92406327
11/07/2013,14.01,12.79,13.87,15.50969458,14.75987956,14.94727326
12/07/2013,13.84,12.93,13.96,15.49900776,14.75427671,14.97204577
15/07/2013,13.79,12.92,14.03,14.93932612,14.22007067,14.6899431
16/07/2013,14.42,13.35,14.25,14.87881233,13.98321159,14.66540837
17/07/2013,13.78,12.7,13.92,14.81467072,13.91189115,14.59003703
18/07/2013,13.77,12.53,13.47,14.34058028,13.36091336,14.16581126
19/07/2013,12.54,11.66,13.75,14.13558786,13.27095593,14.44216649
22/07/2013,12.29,11.68,13.39,13.65033198,12.65431876,13.91594065
23/07/2013,12.66,11.71,13.37,13.66051068,12.65978369,14.09830842
24/07/2013,13.18,12,13.27,13.38544186,12.47317318,13.81337427
25/07/2013,12.97,11.91,13.32,13.18464583,12.23671022,13.55508853
26/07/2013,12.72,11.79,12.93,12.47125471,11.72699437,13.12948178
29/07/2013,13.39,12.3,13.65,12.40142965,11.57167132,13.01479968
30/07/2013,13.39,12.33,13.87,12.20643005,11.37785986,12.82579904
31/07/2013,13.45,12.57,14.25,11.9958125,11.07382668,12.60330792
01/08/2013,12.94,12.26,13.88,11.87406131,10.63974624,12.56125104
02/08/2013,11.98,11.25,12.77,9.416788192,8.21352926,10.6980296
05/08/2013,11.84,11.13,12.83,9.394739207,8.218481786,10.62568383
06/08/2013,12.72,11.97,13.35,8.866919892,7.940361444,10.37694596
07/08/2013,12.98,12.02,13.44,8.500725205,7.7387147,10.21368985
08/08/2013,12.73,12.02,13.26,8.111987968,7.176395276,9.889524488
09/08/2013,13.41,12.59,13.63,7.97785138,6.958008145,9.861835179
12/08/2013,12.81,12.21,12.86,7.88746718,6.596516922,9.881696013
13/08/2013,12.31,11.67,12.5,7.772171014,6.499735345,9.822916184
14/08/2013,13.04,12.49,13.3,7.91408111,6.788895822,9.878580803
15/08/2013,14.73,13.84,14.9,8.92796885,7.940679204,10.97824436
16/08/2013,14.37,13.37,14.73,8.478420145,7.435717534,10.76807002
19/08/2013,15.1,13.81,15.53,8.514184257,7.364978478,10.77141709
20/08/2013,14.91,13.81,15.15,8.326304042,7.224357405,10.68817368
21/08/2013,15.94,14.9,15.99,8.492967044,7.504213457,10.61749681
22/08/2013,14.76,13.89,15.44,7.933402107,6.905064045,9.416883451
23/08/2013,13.98,13.05,14.62,7.965380117,6.96394278,9.467148575
26/08/2013,14.99,13.89,15.32,8.0410993,7.063000731,9.468027477
27/08/2013,16.77,15.12,17.63,9.201686314,7.773478676,11.13021488
28/08/2013,16.49,14.84,17.42,9.201020891,7.823352865,11.16973574
29/08/2013,16.809999,15.15,17.4,9.10246226,7.692318327,11.32555545
30/08/2013,17.01,15.38,17.53,9.136929354,7.715037095,11.04676607
03/09/2013,16.610001,15.14,17.89,9.197440513,7.728832727,11.13258207
04/09/2013,15.88,14.5,16.77,9.478351831,7.946622655,11.32548532
05/09/2013,15.77,14.31,16.51,9.420295923,7.933466978,11.29808636
06/09/2013,15.85,14.35,16.32,9.391125483,7.934873448,11.13227786
09/09/2013,15.63,14.23,16.16,9.824645129,8.39153048,11.55237826
10/09/2013,14.53,13.34,15.24,9.994192008,8.718152704,11.61478341
11/09/2013,13.82,12.56,14.73,10.03268241,9.093548637,11.52106749
12/09/2013,14.29,12.95,14.75,10.0803293,9.098302148,11.51865772
13/09/2013,14.16,12.98,14.7,9.435133282,8.890907512,11.01229165
16/09/2013,14.38,13.12,15.16,9.566519484,9.150919445,10.93100473
17/09/2013,14.53,13.44,14.72,9.634762362,9.134248048,11.11696226
18/09/2013,13.59,13.13,14.15,10.12591846,9.379585116,11.54816623
19/09/2013,13.16,12.47,13.77,10.07982251,9.366334997,11.55739105
20/09/2013,13.12,12.84,12.97,10.23277612,9.963767305,11.5660046
23/09/2013,14.31,13.64,14.64,10.27181663,9.914241882,11.52655491
24/09/2013,14.08,13.48,14.37,10.29393777,9.992993717,11.50640546
25/09/2013,14.01,13.55,14.66,10.29311432,10.04274767,11.45679693
26/09/2013,14.06,13.4,14.36,10.23316526,9.870507574,11.63667047
27/09/2013,15.46,14.69,15.65,9.432854006,9.001619049,10.54660142
30/09/2013,16.6,15.91,16.73,9.545415738,9.308394128,10.60007713
01/10/2013,15.54,15.04,15.97,9.672882952,9.28496652,11.04803618
02/10/2013,16.6,16.34,16.72,9.611215815,9.350741546,10.98574766
03/10/2013,17.67,17.12,18.3,9.81541949,9.494085816,11.48972135
04/10/2013,16.74,16.15,17.32,9.709820961,9.520637694,11.42494746
07/10/2013,19.41,18.5,19.84,9.952390883,9.833361907,11.48484517
08/10/2013,20.34,19.33,22.07,10.50971152,10.23571107,12.76417898
09/10/2013,19.6,18.39,21.68,9.450636911,9.702057875,11.3894701
10/10/2013,16.48,15.76,18.45,11.34514451,11.54317518,12.96057936
11/10/2013,15.72,14.76,17.19,11.47640772,11.73321493,12.97253892
14/10/2013,16.07,15.17,17.47,11.50026984,11.78130712,12.9956415
15/10/2013,18.66,17.78,18.77,11.61855688,12.03973805,12.92457715
16/10/2013,14.71,14.73,16.4,12.06305867,12.52345274,12.98195593
17/10/2013,13.48,13.29,14.49,12.21535196,12.52286287,13.08739073
18/10/2013,13.04,12.83,13.69,12.36191796,12.53061557,13.87454746
21/10/2013,13.16,12.98,14.4,12.01788993,12.23016024,13.47113486
22/10/2013,13.33,12.97,14.96,11.94412773,12.06382406,13.40899356
23/10/2013,13.42,12.85,15.33,11.98977096,11.82730332,13.52060777
24/10/2013,13.2,12.4,14.5,11.98692702,11.95385112,13.58876829
25/10/2013,13.09,12.38,14.91,12.02870789,11.92292066,13.7117486
28/10/2013,13.31,12.74,14.97,11.92123006,11.71106248,13.68418677
29/10/2013,13.41,12.78,14.83,11.96832548,11.87534381,13.55580964
30/10/2013,13.65,13.08,14.72,11.52306569,11.60912749,13.05898248
31/10/2013,13.75,13.05,14.88,11.56434045,11.6640366,13.06317862
01/11/2013,13.28,12.66,14.76,11.404695,11.22169467,13.01335973
04/11/2013,12.93,12.66,14.37,11.369561,11.19144083,13.01137856
05/11/2013,13.27,12.66,14.4,11.37372039,11.12738231,13.01590109
06/11/2013,12.67,12.12,14.76,11.41312792,11.32145648,12.98735941
07/11/2013,13.91,12.89,15.67,11.99320729,11.61912835,13.90549392
08/11/2013,12.9,12.33,14.67,12.5534105,11.95724314,14.45564735
11/11/2013,12.53,12.04,14.37,12.43295941,11.71175422,14.41865262
12/11/2013,12.82,12.18,14.14,12.2342312,11.66652745,14.07425226
13/11/2013,12.52,12.1,13.66,12.45568087,11.68608765,14.49650606
14/11/2013,12.37,11.96,13.26,12.26118255,11.43304157,14.08807948
15/11/2013,12.19,11.24,13.13,12.15134214,11.44493152,13.86200504
18/11/2013,13.1,11.86,14.37,11.94679317,11.14365283,13.9474513
19/11/2013,13.39,12.17,14.52,11.41497807,10.70529789,12.81914528
20/11/2013,13.4,12.35,14.44,11.46230088,10.76004774,12.81134666
21/11/2013,12.66,11.91,14.01,9.843911422,8.928757378,11.56829986
22/11/2013,12.26,11.4,13.65,9.780127602,8.728080475,11.49851464
25/11/2013,12.79,11.78,13.74,9.7154661,8.643502346,11.33469752
26/11/2013,12.81,11.83,13.6,9.497414745,8.266792782,11.39471768
27/11/2013,12.98,12.03,13.36,8.64053155,7.284835876,11.10107277
29/11/2013,13.7,12.76,13.93,8.41963441,7.287372692,11.06034963
02/12/2013,14.23,13.52,14.81,8.240680855,7.401609612,10.06547643
03/12/2013,14.55,13.81,14.93,8.292432298,7.594047179,10.04681855
04/12/2013,14.7,13.88,15.08,8.132770524,7.473651884,10.0392325
05/12/2013,15.08,14.23,16.11,8.114729471,7.507947501,9.886796535
06/12/2013,13.79,12.85,14.85,8.692840486,8.146556343,10.03177067
09/12/2013,13.49,12.96,14.8,8.615126258,8.066798887,9.908991784
10/12/2013,13.91,13.24,14.8,8.655699826,8.12223473,9.909832526
11/12/2013,15.42,14.33,15.88,9.11371307,8.197458125,10.55951782
12/12/2013,15.54,14.76,16,9.069561004,8.338391895,10.57049914
13/12/2013,15.76,14.92,15.98,9.001087114,8.232820941,10.55522135
16/12/2013,16.030001,15.12,16.54,9.146948418,8.469679792,10.67829294
17/12/2013,16.209999,14.98,16.47,9.132552395,8.460080189,10.68334632
18/12/2013,13.8,12.81,15.01,10.29676248,9.998997252,11.19608888
19/12/2013,14.15,13.02,14.92,10.22365895,9.711809131,11.22902524
20/12/2013,13.79,12.89,14.48,9.585181988,9.325625405,10.16727936
23/12/2013,13.04,12.47,14.11,8.894171668,8.886177876,9.873885409
24/12/2013,12.48,11.9,13.91,8.93177034,8.947834298,9.872153739
26/12/2013,12.33,11.57,13.93,9.01089507,9.187331035,9.916400302
27/12/2013,12.46,11.7,14.51,8.700622948,9.094107021,9.327354758
30/12/2013,13.56,12.64,15.16,8.587084298,9.050412674,9.297146836
31/12/2013,13.72,12.9,15.44,8.576578974,9.00499845,9.444835309
02/01/2014,14.23,13.31,15.88,8.888513988,9.306946602,9.290764224
03/01/2014,13.76,12.89,15.85,8.869295471,9.319203016,9.463405146
06/01/2014,13.55,12.68,15.82,8.836519217,9.275084161,9.465786402
07/01/2014,12.92,12.17,15.1,8.697176142,9.249622574,9.309709481
08/01/2014,12.87,12.29,14.88,8.577698188,9.273716581,9.197665247
09/01/2014,12.89,12.39,15.1,8.570474325,9.278058294,9.266039821
10/01/2014,12.14,11.84,14.09,8.596399977,9.279052109,9.193079067
13/01/2014,13.28,12.65,15.05,9.309397536,9.79179223,9.912287287
14/01/2014,12.28,11.93,13.52,9.82056129,10.00554367,11.29133934
15/01/2014,12.28,11.58,13.63,9.902743247,10.09029519,11.52257067
16/01/2014,12.53,11.94,14.11,9.867139504,10.01060923,11.52217354
17/01/2014,12.44,11.64,14.2,9.924323581,10.02724068,11.62986509
21/01/2014,12.87,12.38,14.34,9.87707398,9.979930837,11.8159761
22/01/2014,12.84,12.66,14.43,9.326093047,9.320842748,11.63500436
23/01/2014,13.77,13.63,15.33,9.661093098,9.82718067,11.64675562
24/01/2014,18.139999,17.43,18.84,11.36192529,11.31821347,13.00865252
27/01/2014,17.42,16.69,18.87,10.96962626,11.09677736,12.74281173
28/01/2014,15.8,15.32,17.65,11.05919979,11.05738237,12.72498377
29/01/2014,17.35,16.8,18.69,11.44815373,11.58026528,13.10101329
30/01/2014,17.290001,16.82,18.65,11.76301443,11.5127215,14.07598336
31/01/2014,18.41,17.91,18.97,11.87737185,11.83276691,14.09194904
03/02/2014,21.440001,20.67,21.44,12.71140738,12.15281895,15.23602206
04/02/2014,19.110001,18.55,20.1,12.90178556,12.22769664,15.41333241
05/02/2014,19.950001,19.03,21.15,12.83943646,12.20482342,15.22919423
06/02/2014,17.23,16.78,19.48,13.24667039,12.63834141,15.32723783
07/02/2014,15.29,14.91,16.71,13.77037109,12.95761699,16.22486893
10/02/2014,15.26,15.04,16.53,13.70905852,12.77583271,16.27988996
11/02/2014,14.51,14.09,15.84,14.078632,13.25705507,16.57035592
12/02/2014,14.3,13.97,15.93,14.07875244,13.26101046,16.57342246
13/02/2014,14.14,13.83,15.49,14.13257827,13.25045805,16.67725746
14/02/2014,13.57,13.15,14.8,13.96695222,13.23764693,16.52228409
18/02/2014,13.87,13.7,15.23,13.97065406,13.23501635,16.44437569
19/02/2014,15.5,14.96,16.32,14.07924033,13.30967212,16.54907085
20/02/2014,14.79,14.4,15.91,14.07742239,13.28394132,16.42315565
21/02/2014,14.68,14.2,15.81,14.08826761,13.24093924,16.42069598
24/02/2014,14.23,13.81,15.24,14.20154995,13.36843733,16.47833232
25/02/2014,13.67,13.41,15.15,14.1911817,13.37677624,16.45510819
26/02/2014,14.35,13.7,15.29,13.71510608,13.00295771,15.89800872
27/02/2014,14.04,13.27,14.79,13.42871385,12.90623875,14.99178048
28/02/2014,14,13.22,15.01,13.36932607,12.79353845,14.80726111
03/03/2014,16,15.19,16.85,13.53364715,13.03142438,14.96561314
04/03/2014,14.1,13.55,15.41,14.19386317,13.6368081,15.42650379
05/03/2014,13.89,13.44,15.22,14.17108747,13.62927556,15.28857102
06/03/2014,14.21,13.46,14.94,14.17885772,13.65377763,15.27524026
07/03/2014,14.11,13.37,15.23,13.94368186,13.3047749,15.29553827
10/03/2014,14.2,13.65,15.52,12.5633755,12.03952011,14.15633941
11/03/2014,14.8,14.03,15.78,12.57022654,12.07478932,13.95320222
12/03/2014,14.47,13.83,15.54,12.44391332,11.96185981,14.00392788
13/03/2014,16.219999,15.54,17.47,12.55375256,12.16464858,14.32369167
14/03/2014,17.82,16.76,18.89,12.14915877,12.02054775,13.39934882
17/03/2014,15.64,14.81,17.47,12.32291752,12.15401141,13.65503611
18/03/2014,14.52,14.06,15.93,10.60394779,10.67732336,12.39963378
19/03/2014,15.12,14.5,16.23,10.52128428,10.78109701,12.2873047
20/03/2014,14.52,13.96,16.18,10.64973426,10.95478303,12.2525936
21/03/2014,15,14.29,17.35,10.05685922,10.38104031,12.1487634
24/03/2014,15.09,14.13,18.12,9.394963283,9.927513784,11.27862956
25/03/2014,14.02,13.57,17.12,9.470355804,10.0584341,11.20193652
26/03/2014,14.93,14.27,18.14,9.139196077,9.576534397,11.36665412
27/03/2014,14.62,13.72,18.49,9.155440001,9.560602419,11.46961566
28/03/2014,14.41,13.55,18.09,9.099187009,9.548235291,11.19800262
31/03/2014,13.88,13.16,18.12,9.280456999,9.571989529,11.36445462
01/04/2014,13.1,12.44,16.74,9.496133587,9.652972948,12.37522118
02/04/2014,13.09,12.51,16.37,9.342625399,9.543349299,12.21163995
03/04/2014,13.37,12.73,16.96,9.183433081,9.395315938,12.32384384
04/04/2014,13.96,13.12,18.79,9.860508056,9.787585345,14.57919029
07/04/2014,15.57,14.51,20.05,10.18440695,10.04907817,14.69312604
08/04/2014,14.89,14.07,19.11,10.23480235,10.03872752,14.89816172
09/04/2014,13.82,12.87,17.72,10.71282217,10.53951901,15.74428489
10/04/2014,15.89,14.64,20.59,12.22074535,11.46622508,18.07792934
11/04/2014,17.030001,15.51,22.65,12.50024322,11.71850511,18.39251128
14/04/2014,16.110001,14.67,21.7,12.54411879,11.7001792,18.41229342
15/04/2014,15.61,14.13,21.91,11.89999288,11.08032658,17.98984126
16/04/2014,14.18,12.83,20.41,12.28211305,11.43419269,18.36971968
17/04/2014,13.36,12.42,19.39,12.27837543,11.38544968,18.36364884
21/04/2014,13.25,12.59,18.53,12.32604205,11.39515094,18.43105893
22/04/2014,13.19,12.39,17.18,12.382242,11.43706169,18.57879443
23/04/2014,13.27,12.36,16.9,12.31104582,11.37714431,18.7191819
24/04/2014,13.32,12.4,17.17,12.3207814,11.37542144,18.88347118
25/04/2014,14.06,13.07,18.59,12.07505991,10.8925359,18.96232282
28/04/2014,13.97,12.9,18.74,12.08378542,10.97419869,18.89477889
29/04/2014,13.71,12.76,18.33,11.83884573,10.58471122,18.84038753
30/04/2014,13.41,12.52,17.68,11.6846877,10.49535199,18.52565838
01/05/2014,13.25,12.47,17.15,11.54883079,10.30571936,18.45834183
02/05/2014,12.91,12.29,17.03,11.42205164,10.15241194,18.4451331
05/05/2014,13.29,12.55,16.78,11.40328629,10.14473532,18.21846873
06/05/2014,13.8,13.01,17.09,11.61178298,10.38548319,18.41609304
07/05/2014,13.4,12.63,17.4,11.65564698,10.4658729,18.40772635
08/05/2014,13.43,12.56,17.42,11.48460821,10.33402486,18.03054387
09/05/2014,12.92,12.12,16.52,11.4798475,10.34921177,18.00306058
12/05/2014,12.23,11.43,15.49,11.74041886,10.48081938,18.5810884
13/05/2014,12.13,11.4,15.37,11.51424767,10.21058496,18.47703203
14/05/2014,12.17,11.54,15.16,11.41366939,10.27663892,17.83119964
15/05/2014,13.17,12.08,16.06,11.70256438,10.65886688,17.96440701
16/05/2014,12.44,11.39,15.25,11.74830903,10.68767167,17.91319555
19/05/2014,12.42,11.53,15.1,11.22769181,10.32195687,16.27689072
20/05/2014,12.96,12.17,15.34,10.94992516,10.18292692,16.11629302
21/05/2014,11.91,11.15,14.5,11.14685746,10.56191043,16.16996209
22/05/2014,12.03,11.19,14.2,10.71017007,10.05816018,15.39410035
23/05/2014,11.36,10.47,13.45,8.921052107,8.95739135,12.61428708
27/05/2014,11.51,10.87,13.72,8.662389151,8.664998672,12.67119507
28/05/2014,11.68,11.12,14.04,8.334821189,8.282835722,12.48243254
29/05/2014,11.57,10.94,13.84,8.24944823,8.206603136,12.56780938
30/05/2014,11.4,10.69,13.77,7.687536358,7.686695572,11.99270416
02/06/2014,11.58,11.08,14.33,7.680264625,7.694992004,11.99585906
03/06/2014,11.87,11.21,14.35,7.602724086,7.670179335,11.8155081
04/06/2014,12.08,11.44,14.21,7.529632657,7.588443644,11.62708852
05/06/2014,11.68,11.27,13.66,7.736958786,7.774865876,11.63085282
06/06/2014,10.73,10.48,13.21,7.836571937,7.921634969,11.37693931
09/06/2014,11.15,10.72,13.79,7.48194883,7.536151318,10.37221674
10/06/2014,10.99,10.68,13.57,7.42327413,7.376010866,10.33334375
11/06/2014,11.6,11.25,13.37,7.365599116,7.424370947,10.0610587
12/06/2014,12.56,11.97,13.85,7.59745164,7.618949124,10.37077461
13/06/2014,12.18,11.79,13.61,7.651463098,7.643217095,10.36224396
16/06/2014,12.65,12.27,13.7,7.645322514,7.601275168,10.35350157
17/06/2014,12.06,11.96,13.51,7.652014075,7.609767694,10.25763432
18/06/2014,10.61,10.58,12.65,7.534698014,7.457480694,9.651549779
19/06/2014,10.62,10.44,12.51,7.366070997,7.16700213,9.621186451
